0.356,16.7
0.358,20.4
0.36,26.8
0.362,32.9
0.364,36.7
0.366,37.4
0.368,34.7
0.37,29.4
0.372,22.2
0.374,17
0.376,15.4
0.378,19.2
0.38,26.2
0.382,32.2
0.384,35.7
0.386,36.5
0.388,34.2
0.39,28.7
0.392,21
0.394,15.7
0.396,14.4
0.398,18.2
0.4,25.3
0.402,31.8
0.404,35.2
0.406,36
0.408,33.6
0.41,27.6
0.412,20.1
0.414,14.4
0.416,12.5
0.418,17.2
0.42,24.2
0.422,30.9
0.424,35.3
0.426,36.4
0.428,34.3
0.43,27.6
0.432,18.4
0.434,11.9
0.436,10.4
0.438,15
0.44,23.1
0.442,30.1
0.444,34.7
0.446,36
0.448,32.7
0.45,26.3
0.452,17.4
0.454,10.2
0.456,8.33
0.458,13
0.46,21
0.462,29.2
0.464,33.6
0.466,34.5
0.468,31.3
0.47,23.8
0.472,14.4
0.474,7.63
0.476,5.4
0.478,10.1
0.48,17.8
0.482,25
0.484,29.4
0.486,30.2
0.488,26.1
0.49,18.7
0.492,8.52
0.494,0.877
0.496,-1.54
0.498,2.47
0.5,9.54
0.502,16.4
0.504,20.2
0.506,20.6
0.508,16.8
0.51,7.82
0.512,-1.86
0.514,-10.1
0.516,-13.3
0.518,-9.76
0.52,-3.65
0.522,2.79
0.524,6.29
0.526,6.17
0.528,1.77
0.53,-5.75
0.532,-16.5
0.534,-24
0.536,-27
0.538,-23.9
0.54,-16.5
0.542,-9.95
0.544,-6.96
0.546,-6.51
0.548,-10.1
0.55,-17.5
0.552,-26.1
0.554,-33.2
0.556,-35.3
0.558,-31.2
0.56,-23.8
0.562,-16.8
0.564,-12.4
0.566,-11.5
0.568,-14.5
0.57,-20.4
0.572,-28.6
0.574,-34.5
0.576,-36.8
0.578,-32.5
0.58,-23.8
0.582,-17.2
0.584,-11.7
0.586,-10.3
0.588,-12.8
0.59,-18.3
0.592,-25.8
0.594,-31.9
0.596,-33
0.598,-28
0.6,-19.8
0.602,-11.5
0.604,-5.94
0.606,-4.09
0.608,-4.92
0.61,-9.95
0.612,-16.8
0.614,-21.5
0.616,-22.3
0.618,-16.3
0.62,-6.58
0.622,2.6
0.624,8.9
0.626,12.3
0.628,11.1
0.63,6.99
0.632,0.176
0.634,-4.98
0.636,-4.98
0.638,0.75
0.64,10.8
0.642,20.5
0.644,26.8
0.646,29.7
0.648,28.5
0.65,23.6
0.652,15.8
0.654,9.54
0.656,8.33
0.658,13.2
0.66,21.7
0.662,29.5
0.664,33.9
0.666,35.3
0.668,32.4
0.67,25.9
0.672,16.6
0.674,9.22
0.676,7.25
0.678,11.5
0.68,20
0.682,28.4
0.684,32.9
0.686,35
0.688,31.8
0.69,25.2
0.692,16.5
0.694,9.41
0.696,7.38
0.698,12
0.7,20.5
0.702,29
0.704,34.2
0.706,35.9
0.708,33.2
0.71,27
0.712,17.4
0.714,10.7
0.716,8.59
0.718,12.9
0.72,21.2
0.722,29.6
0.724,34.6
0.726,36
0.728,33.6
0.73,27.1
0.732,18
0.734,10.5
0.736,9.1
0.738,12.7
0.74,21
0.742,29.4
0.744,34.5
0.746,35.8
0.748,33.7
0.75,26.6
0.752,18.3
0.754,11.1
0.756,9.16
0.758,13.3
0.76,21.5
0.762,28.8
0.764,34.4
0.766,35.7
0.768,32.8
0.77,26.7
0.772,18
0.774,10.6
0.776,8.78
0.778,13
0.78,20.8
0.782,28.5
0.784,32.9
0.786,34.4
0.788,31.4
0.79,24.5
0.792,15.3
0.794,7.38
0.796,4.7
0.798,8.4
0.8,15.7
0.802,23
0.804,27.7
0.806,28.3
0.808,24.3
0.81,17.3
0.812,6.67
0.814,-2.05
0.816,-5.94
0.818,-2.95
0.82,3.55
0.822,10.5
0.824,13.3
0.826,12.8
0.828,7.82
0.83,-1.16
0.832,-12.5
0.834,-22.9
0.836,-27.8
0.838,-26.4
0.84,-20.5
0.842,-15.1
0.844,-12.4
0.846,-13.8
0.848,-18.7
0.85,-28.3
0.852,-40.5
0.854,-50.9
0.856,-55.8
0.858,-54.4
0.86,-47.4
0.862,-40.3
